# bert_prediction,  crf_prediction
#此开卷第一回也．作者自云：因曾历过一番梦幻之后，故将真事隐去，而借"通灵"之说，撰此《石头记》一书也．故曰"甄士隐"云云．但书中所记何事何人？自又云：   |||  作者  ||| 作者自云
#未免人多了，就有龙蛇混杂，下流人物在内．自宝，秦二人来了，都生的花朵儿一般的模样，又见秦钟腼腆温柔，未语面先红，怯怯羞羞，有女儿之风，宝玉又是天生成惯能作小服低，赔身下气，情性体贴，话语绵缠，因此二人更加亲厚，也怨不得那起同窗人起了疑，背地里你言我语，诟谇谣诼，布满书房内外．原来薛蟠自来王夫人处住后，便知有一家学，学中广有青年子弟，不免偶动了龙阳之兴，因此也假来上学读书，不过是三日打鱼，两日晒网，白送些束ю礼物与贾代儒，却不曾有一些儿进益，只图结交些契弟．谁想这学内就有好几个小学生，图了薛蟠的银钱吃穿，被他哄上手的，也不消多记．更又有两个多情的小学生，亦不知是那一房的亲眷，亦未考真名姓，只因生得妩媚风流，满学中都送了他两个外号，一号"香怜"，一号"玉爱"．虽都有窃慕之意，将不利于孺子之心，只是都惧薛蟠的威势，不敢来沾惹．如今宝，秦二人一来，见了他两个，也不免绻缱羡慕，亦因知系薛蟠相知，故未敢轻举妄动．香，玉二人心中，也一般的留情与宝，秦．因此四人心中虽有情意，只未发迹．每日一入学中，四处各坐，却八目勾留，或设言托意，或咏桑寓柳，遥以心照，却外面自为避人眼目．不意偏又有几个滑贼看出形景来，都背后挤眉弄眼，或咳嗽扬声，这也非止一日．可巧这日代儒有事，早已回家去了，只留下一句七言对联，命学生对了，明日再来上书，将学中之事，又命贾瑞暂且管理．妙在薛蟠如今不大来学中应卯了，因此秦钟趁此和香怜挤眉弄眼，递暗号儿，二人假装出小恭，走至后院说梯己话．秦钟先问他：   |||  秦钟  ||| 薛蟠
1 0
#说着，又拍着手笑嚷道：   |||  拍着手  ||| 
0 1
#秦钟香怜二人又气又急，忙进去向贾瑞前告金荣，说金荣无故欺负他两个．原来这贾瑞最是个图便宜没行止的人，每在学中以公报私，勒索子弟们请他，后又附助着薛蟠图些银钱酒肉，一任薛蟠横行霸道，他不但不去管约，反助纣为虐讨好儿．偏那薛蟠本是浮萍心性，今日爱东，明日爱西，近来又有了新朋友，把香，玉二人又丢开一边．就连金荣亦是当日的好朋友，自有了香，玉二人，便弃了金荣．近日连香，玉亦已见弃．故贾瑞也无了提携帮衬之人，不说薛蟠得新弃旧，只怨香，玉二人不在薛蟠前提携帮补他，因此贾瑞金荣等一干人，也正在醋妒他两个．今见秦，香二人来告金荣，贾瑞心中便更不自在起来，虽不好呵叱秦钟，却拿着香怜作法，反说他多事，着实抢白了几句．香怜反讨了没趣，连秦钟也讪讪的各归坐位去了．金荣越发得了意，摇头咂嘴的，口内还说许多闲话，玉爱偏又听了不忿，两个人隔座咕咕唧唧的角起口来．金荣只一口咬定说：   |||  金荣  ||| 秦钟香怜把香，玉二人怨香贾瑞金荣
1 0
#金荣只顾得意乱说，却不防还有别人．谁知早又触怒了一个．你道这个是谁？原来这一个名唤贾蔷，亦系宁府中之正派玄孙，父母早亡，从小儿跟着贾珍过活，如今长了十六岁，比贾蓉生的还风流俊俏．他弟兄二人最相亲厚，常相共处．宁府人多口杂，那些不得志的奴仆们，专能造言诽谤主人，因此不知又有什么小人诟谇谣诼之词．贾珍想亦风闻得些口声不大好，自己也要避些嫌疑，如今竟分与房舍，命贾蔷搬出宁府，自去立门户过活去了．这贾蔷外相既美，内性又聪明，虽然应名来上学，亦不过虚掩眼目而已．仍是斗鸡走狗，赏花玩柳．总恃上有贾珍溺爱，下有贾蓉匡助，因此族人谁敢来触逆于他．他既和贾蓉最好，今见有人欺负秦钟，如何肯依？如今自己要挺身出来报不平，心中却忖度一番，想道：   |||  贾蔷  ||| 珍贾蔷
1 0
#这茗烟乃是宝玉第一个得用的，且又年轻不谙世事，如今听贾蔷说金荣如此欺负秦钟，连他爷宝玉都干连在内，不给他个利害，下次越发狂纵难制了．这茗烟无故就要欺压人的，如今得了这个信，又有贾蔷助着，便一头进来找金荣，也不叫金相公了，只说"姓金的，你是什么东西！"贾蔷遂跺一跺靴子，故意整整衣服，看看日影儿说：   |||  贾蔷  ||| 茗烟贾蔷
1 0
#又问李贵：   |||  李贵  ||| 
0 1
#此时贾瑞也怕闹大了，自己也不干净，只得委曲着来央告秦钟，又央告宝玉．先是他二人不肯．后来宝玉说：   |||  宝玉  ||| 
1 0
#金荣先是不肯，后来禁不得贾瑞也来逼他去赔不是，李贵等只得好劝金荣说：   |||  李贵  ||| 金荣李贵
1 0
#金荣强不得，只得与秦钟作了揖．宝玉还不依，偏定要磕头．贾瑞只要暂息此事，又悄悄的劝金荣说：   |||  贾瑞  ||| 
1 0
#他母亲胡氏听见他咕咕嘟嘟的说，因问道：   |||  胡氏  ||| 他母亲胡氏
1 0
#这金荣的母亲听了这话，急的了不得，忙说道：   |||  金荣的母亲  ||| 
1 0
#到了宁府，进了车门，到了东边小角门前下了车，进去见了贾珍之妻尤氏．也未敢气高，殷殷勤勤叙过寒温，说了些闲话，方问道：   |||  尤氏  ||| 
0 1
#金氏听了这半日话，把方才在他嫂子家的那一团要向秦氏理论的盛气，早吓的都丢在爪洼国去了．听见尤氏问他有知道好大夫的话，连忙答道：   |||  金氏  ||| 
1 0
#金氏去后，贾珍方过来坐下，问尤氏道：   |||  贾珍  ||| 金氏贾珍
1 0
#于是，贾蓉同了进去．到了贾蓉居室，见了秦氏，向贾蓉说道：   |||  秦氏  ||| 
0 1
#于是家下媳妇们捧过大迎枕来，一面给秦氏拉着袖口，露出脉来．先生方伸手按在右手脉上，调息了至数，宁神细诊了有半刻的工夫，方换过左手，亦复如是．诊毕脉息，说道：   |||  先生  ||| 生
1 0
#于是陪先生吃了茶，遂问道：   |||  陪先生  ||| 
0 0
#贾蓉也是个聪明人，也不往下细问了．于是贾蓉送了先生去了，方将这药方子并脉案都给贾珍看了，说的话也都回了贾珍并尤氏了．尤氏向贾珍说道：   |||  尤氏  ||| 贾蓉尤氏
1 0
#这里渐渐的就有人来了．先是贾琏，贾蔷到来，先看了各处的座位，并问：   |||  贾琏，贾蔷  ||| 贾蔷
1 0
#次后邢夫人，王夫人，凤姐儿，宝玉都来了，贾珍并尤氏接了进去．尤氏的母亲已先在这里呢．大家见过了，彼此让了坐．贾珍尤氏二人亲自递了茶，因说道：   |||  贾珍  ||| 贾珍尤氏
1 0
#正说着，外头人回道：   |||  外头人  ||| 头人
1 0
#贾珍连忙出去了．这里尤氏方说道：   |||  尤氏  ||| 贾珍
1 0
#于是，尤氏的母亲并邢夫人，王夫人，凤姐儿都吃毕饭，漱了口，净了手，才说要往园子里去，贾蓉进来向尤氏说道：   |||  贾蓉  ||| 
1 0
#宝玉也要跟了凤姐儿去瞧秦氏去，王夫人道：   |||  王夫人  ||| 
1 0
#凤姐儿，宝玉方和贾蓉到秦氏这边来了．进了房门，悄悄的走到里间房门口，秦氏见了，就要站起来，凤姐儿说：   |||  凤姐儿  ||| 
1 0
#因向贾蓉说道：   |||  因  ||| 
0 1
#贾瑞听了这话，再不想到今日得这个奇遇，那神情光景亦发不堪难看了．凤姐儿说道：   |||  凤姐儿  ||| 贾瑞凤姐儿
1 0
#贾瑞听了，身上已木了半边，慢慢的一面走着，一面回过头来看．凤姐儿故意的把脚步放迟了些儿，见他去远了，心里暗忖道：   |||  凤姐儿  ||| 贾瑞凤姐儿
1 0
#凤姐儿听了，款步提衣上了楼，见尤氏已在楼梯口等着呢．尤氏笑说道：   |||  尤氏  ||| 凤姐儿尤氏
1 0
#于是说说笑笑，点的戏都唱完了，方才撤下酒席，摆上饭来．吃毕，大家才出园子来，到上房坐下，吃了茶，方才叫预备车，向尤氏的母亲告了辞．尤氏率同众姬妾并家下婆子媳妇们方送出来，贾珍率领众子侄都在车旁侍立，等候着呢，见了邢夫人，王夫人道：   |||  王夫人  ||| 
1 0
#且说贾瑞到荣府来了几次，偏都遇见凤姐儿往宁府那边去了．这年正是十一月三十日冬至．到交节的那几日，贾母，王夫人，凤姐儿日日差人去看秦氏，回来的人都说：   |||  回来的人  ||| 
1 0
#说着，一阵心酸，叫凤姐儿说道：   |||  凤姐  ||| 
0 1
#凤姐儿答应着就出来了，到了尤氏上房坐下．尤氏道：   |||  尤氏  ||| 凤姐儿尤氏
1 0
#凤姐儿答应着出来，见过了王夫人，到了家中，平儿将烘的家常的衣服给凤姐儿换了．凤姐儿方坐下，问道：   |||  凤姐儿  ||| 凤姐儿凤姐儿
1 0
#贾瑞见凤姐如此打扮，亦发酥倒，因饧了眼问道：   |||  贾瑞  ||| 
1 0
#贾瑞听了这话，越发撞在心坎儿上，由不得又往前凑了一凑，觑着眼看凤姐带的荷包，然后又问带着什么戒指．凤姐悄悄道：   |||  凤姐  ||| 贾瑞凤姐
1 0
#盼到晚上，果然黑地里摸入荣府，趁掩门时，钻入穿堂．果见漆黑无一人，往贾母那边去的门户已倒锁，只有向东的门未关．贾瑞侧耳听着，半日不见人来，忽听咯噔一声，东边的门也倒关了．贾瑞急的也不敢则声，只得悄悄的出来，将门撼了撼，关的铁桶一般．此时要求出去亦不能够，南北皆是大房墙，要跳亦无攀援．这屋内又是过门风，空落落，现是腊月天气，夜又长，朔风凛凛，侵肌裂骨，一夜几乎不曾冻死．好容易盼到早晨，只见一个老婆子先将东门开了，进去叫西门．贾瑞瞅他背着脸，一溜烟抱着肩跑了出来，幸而天气尚早，人都未起，从后门一径跑回家去．原来贾瑞父母早亡，只有他祖父代儒教养．那代儒素日教训最严，不许贾瑞多走一步，生怕他在外吃酒赌钱，有误学业．今忽见他一夜不归，只料定他在外非饮即赌，嫖娼宿妓，那里想到这段公案，因此气了一夜．贾瑞也捻着一把汗，少不得回来撒谎，只说：   |||  贾瑞  ||| 贾瑞侧耳贾瑞一个老婆子贾瑞
1 0
#正自胡猜，只见黑аа的来了一个人，贾瑞便意定是凤姐，不管皂白，饿虎一般，等那人刚至门前，便如猫捕鼠的一般，抱住叫道：   |||  贾瑞  ||| 
1 0
#说着，抱到屋里炕上就亲嘴扯裤子，满口里"亲娘”“亲爹"的乱叫起来．那人只不作声．贾瑞拉了自己裤子，硬帮帮的就想顶入．忽见灯光一闪，只见贾蔷举着个捻子照道：   |||  贾蔷  ||| 贾瑞贾蔷
1 0
#贾瑞急的至于叩头．贾蔷作好作歹的，也写了一张五十两欠契才罢．贾蔷又道：   |||  贾蔷  ||| 贾瑞贾蔷
1 0
#说毕，拉着贾瑞，仍熄了灯，出至院外，摸着大台矶底下，说道：   |||  贾瑞  ||| 
0 1
#贾瑞如得了命，三步两步从后门跑到家里，天已三更，只得叫门．开门人见他这般景况，问是怎的．少不得扯谎说：   |||  贾瑞  ||| 
1 0
#自此满心想凤姐，只不敢往荣府去了．贾蓉两个又常常的来索银子，他又怕祖父知道，正是相思尚且难禁，更又添了债务，日间工课又紧，他二十来岁人，尚未娶亲，迩来想着凤姐，未免有那指头告了消乏等事，更兼两回冻恼奔波，因此三五下里夹攻，不觉就得了一病：心内发膨胀，口中无滋味，脚下如绵，眼中似醋，黑夜作烧，白昼常倦，下溺连精，嗽痰带血．诸如此症，不上一年都添全了．于是不能支持，一头睡倒，合上眼还只梦魂颠倒，满口乱说胡话，惊怖异常．百般请医疗治，诸如肉桂，附子，鳖甲，麦冬，玉竹等药，吃了有几十斤下去，也不见个动静．倏又腊尽春回，这病更又沉重．代儒也着了忙，各处请医疗治，皆不见效．因后来吃"独参汤"，代儒如何有这力量，只得往荣府来寻．王夫人命凤姐秤二两给他，凤姐回说：   |||  凤姐  ||| 诸如此症，不凤姐
1 0
#然后回王夫人，只说：   |||  人  ||| 王夫人
0 0
#说毕，从褡裢中取出一面镜子来-两面皆可照人，镜把上面錾着"风月宝鉴"四字-递与贾瑞道：   |||  镜  ||| 镜子
0 0
#贾瑞收了镜子，想道：   |||  贾瑞  ||| 
1 0
#想毕，拿起"风月鉴"来，向反面一照，只见一个骷髅立在里面，唬得贾瑞连忙掩了，骂：   |||  贾瑞  ||| 
1 0
#旁边伏侍贾瑞的众人，只见他先还拿着镜子照，落下来，仍睁开眼拾在手内，末后镜子落下来便不动了．众人上来看看，已没了气．身子底下冰凉渍湿一大滩精，这才忙着穿衣抬床．代儒夫妇哭的死去活来，大骂道士，"是何妖镜！若不早毁此物，遗害于世不小。”遂命架火来烧，只听镜内哭道：   |||  镜内  ||| 众人镜内
1 0
#凤姐便问何事．秦氏道：   |||  秦氏  ||| 凤姐秦氏
1 0
#说着便爬起来，要衣服换了，来见贾母，即时要过去．袭人见他如此，心中虽放不下，又不敢拦，只是由他罢了．贾母见他要去，因说：   |||  贾母  ||| 
1 0
#宝玉那里肯依．贾母命人备车，多派跟随人役，拥护前来．一直到了宁国府前，只见府门洞开，两边灯笼照如白昼，乱烘烘人来人往，里面哭声摇山振岳．宝玉下了车，忙忙奔至停灵之室，痛哭一番．然后见过尤氏．谁知尤氏正犯了胃疼旧疾，睡在床上．然后又出来见贾珍．彼时贾代儒，代修，贾敕，贾效，贾敦，贾赦，贾政，贾琮，贾е，贾珩，贾ё，贾琛，贾琼，贾ж，贾蔷，贾菖，贾菱，贾芸，贾芹，贾蓁，贾萍，贾藻，贾蘅，贾芬，贾芳，贾兰，贾菌，贾芝等都来了．贾珍哭的泪人一般，正和贾代儒等说道：   |||  宝玉  ||| 宝玉贾珍
0 0
#贾珍听说，喜之不尽，即命人抬来．大家看时，只见帮底皆厚八寸，纹若槟榔，味若檀麝，以手扣之，玎з如金玉．大家都奇异称赞．贾珍笑问：   |||  贾珍  ||| 贾珍贾珍
1 0
#贾珍听说，忙谢不尽，即命解锯糊漆．贾政因劝道：   |||  贾政  ||| 贾珍贾政
1 0
#小厮答应了，戴权也就告辞了．贾珍十分款留不住，只得送出府门．临上轿，贾珍因问：   |||  贾珍  ||| 
1 0
#贾珍命贾蓉次日换了吉服，领凭回来．灵前供用执事等物俱按五品职例．灵牌疏上皆写"天朝诰授贾门秦氏恭人之灵位"．会芳园临街大门洞开，旋在两边起了鼓乐厅，两班青衣按时奏乐，一对对执事摆的刀斩斧齐．更有两面朱红销金大字牌对竖在门外，上面大书：   |||  贾珍  ||| 
0 1
#．对面高起着宣坛，僧道对坛榜文，榜上大书：   |||  榜上  ||| 榜上大
1 0
#只是贾珍虽然此时心意满足，但里面尤氏又犯了旧疾，不能料理事务，惟恐各诰命来往，亏了礼数，怕人笑话，因此心中不自在．当下正忧虑时，因宝玉在侧问道：   |||  宝玉  ||| 
1 0
#宝玉见座间还有许多亲友，不便明言，走至贾珍耳边说了两句．贾珍听了喜不自禁，连忙起身笑道：   |||  贾珍  ||| 宝玉贾珍
1 0
#可巧这日非正经日期，亲友来的少，里面不过几位近亲堂客，邢夫人，王夫人，凤姐并合族中的内眷陪坐．闻人报：   |||  人  ||| 闻人
1 0
#贾珍一面扶拐，扎挣着要蹲身跪下请安道乏．邢夫人等忙叫宝玉搀住，命人挪椅子来与他坐．贾珍断不肯坐，因勉强陪笑道：   |||  贾珍  ||| 贾珍贾珍
1 0
#王夫人心中怕的是凤姐儿未经过丧事，怕他料理不清，惹人耻笑．今见贾珍苦苦的说到这步田地，心中已活了几分，却又眼看着凤姐出神．那凤姐素日最喜揽事办，好卖弄才干，虽然当家妥当，也因未办过婚丧大事，恐人还不伏，巴不得遇见这事．今见贾珍如此一来，他心中早已欢喜．先见王夫人不允，后见贾珍说的情真，王夫人有活动之意，便向王夫人道：   |||  凤姐  ||| 王夫人王夫人
1 0
#王夫人见说的有理，便不作声．贾珍见凤姐允了，又陪笑道：   |||  贾珍  ||| 王夫人贾珍
1 0
#凤姐不敢就接牌，只看着王夫人．王夫人道：   |||  王夫人  ||| 
1 0
#宝玉早向贾珍手里接过对牌来，强递与凤姐了．又问：   |||  宝玉  ||| 
